,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,price
760,vPwteV4JvR2-F-Og06HY2A,la-quinta-grill-mexican-restaurant-and-bar-chula-vista-2,La Quinta Grill Mexican Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/e_2EAYIMOgXnn-8RknWaQA/o.jpg,False,https://www.yelp.com/biz/la-quinta-grill-mexican-restaurant-and-bar-chula-vista-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,280,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,['delivery'],+16194767610,(619) 476-7610,17502.5397129314,32.6413121,-117.094675,625 E St,,,Chula Vista,91910,US,CA,"['625 E St', 'Chula Vista, CA 91910']",$$
761,s7u3blxMCFtnTgf1B6kHmw,old-gallery-coffee-house-san-diego,Old Gallery Coffee House,https://s3-media3.fl.yelpcdn.com/bphoto/8liL3vxvt8E0oq7E4DSayA/o.jpg,False,https://www.yelp.com/biz/old-gallery-coffee-house-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,424,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",+16192314405,(619) 231-4405,8111.709240118191,32.717722,-117.158692,641 B St,,,San Diego,92101,US,CA,"['641 B St', 'San Diego, CA 92101']",$
762,jD0z__RcY_A3F4adVY4KrA,la-mexican-fiesta-san-diego-2,La Mexican Fiesta,https://s3-media2.fl.yelpcdn.com/bphoto/Fd2HxfG5X89nxS1MGJDgCA/o.jpg,False,https://www.yelp.com/biz/la-mexican-fiesta-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,89,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+18586898816,(858) 689-8816,15141.387556031594,32.92644295542055,-117.14339410432294,11259 Camino Ruiz,,,San Diego,92126,US,CA,"['11259 Camino Ruiz', 'San Diego, CA 92126']",$
763,zX9dBnCh6dd_cVpz_fORtA,tacos-los-chuchys-national-city-2,Tacos Los Chuchys,https://s3-media1.fl.yelpcdn.com/bphoto/LR-sekULbjPXzlQNX-2lnA/o.jpg,False,https://www.yelp.com/biz/tacos-los-chuchys-national-city-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,5,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"['pickup', 'delivery']",+16196491997,(619) 649-1997,15602.763839872487,32.6683568,-117.0724446,2548 Granger Ave,,,National City,91950,US,CA,"['2548 Granger Ave', 'National City, CA 91950']",
764,xy4BYLzucaSJT53p5Ul5bQ,single-fin-surf-grill-san-diego,Single Fin Surf Grill,https://s3-media4.fl.yelpcdn.com/bphoto/doad-YtVzTeS_WCnch_fyQ/o.jpg,False,https://www.yelp.com/biz/single-fin-surf-grill-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,510,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,['delivery'],+18583526611,(858) 352-6611,9304.869778473314,32.7855911254883,-117.253448486328,3844 Mission Blvd,,,San Diego,92109,US,CA,"['3844 Mission Blvd', 'San Diego, CA 92109']",$$
765,rqyHvjt_EBJdFkjobVFnzQ,el-nopalito-encinitas,El Nopalito,https://s3-media2.fl.yelpcdn.com/bphoto/qRaAKx1y2xr6VscQduT4ig/o.jpg,False,https://www.yelp.com/biz/el-nopalito-encinitas?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,264,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'butcher', 'title': 'Butcher'}]",4.0,['delivery'],+17604365775,(760) 436-5775,29829.541488028208,33.0363709,-117.2798319,560 Santa Fe Dr,,,Encinitas,92024,US,CA,"['560 Santa Fe Dr', 'Encinitas, CA 92024']",$
766,4imUXuNwJCDQS5xFdlFVrQ,born-and-raised-san-diego-2,Born & Raised,https://s3-media3.fl.yelpcdn.com/bphoto/_7drxa7-eLVUuIuQwIpoAQ/o.jpg,False,https://www.yelp.com/biz/born-and-raised-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1750,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],+16192024577,(619) 202-4577,7456.03107305127,32.7246252324982,-117.168528623879,1909 India St,,,San Diego,92101,US,CA,"['1909 India St', 'San Diego, CA 92101']",$$$$
767,HIcMIWzgbsWitf32dU30eA,la-casitas-grill-and-seafood-el-cajon-3,La Casita's Grill and SeaFood,https://s3-media1.fl.yelpcdn.com/bphoto/dIZ_DSUOyeLPewK29kS-gA/o.jpg,False,https://www.yelp.com/biz/la-casitas-grill-and-seafood-el-cajon-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,123,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16194448228,(619) 444-8228,18213.86004357329,32.81859,-116.96164,1503 N Magnolia Ave,Ste A,,El Cajon,92020,US,CA,"['1503 N Magnolia Ave', 'Ste A', 'El Cajon, CA 92020']",$
768,8Z65WTKW2ahKPuiSeXU6GA,restaurante-el-salvadoreño-san-diego-2,Restaurante El Salvadoreño,https://s3-media3.fl.yelpcdn.com/bphoto/M5S4WT8MtraY-aaquMVPHg/o.jpg,False,https://www.yelp.com/biz/restaurante-el-salvadore%C3%B1o-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,785,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",4.0,"['pickup', 'delivery']",+16192318254,(619) 231-8254,9584.710813427939,32.706338390708,-117.1329575032,2845 Imperial Ave,,,San Diego,92102,US,CA,"['2845 Imperial Ave', 'San Diego, CA 92102']",$$
769,RFY2kliJPJD9Iczh97CYlA,rubios-coastal-grill-san-diego-14,Rubio's Coastal Grill,https://s3-media4.fl.yelpcdn.com/bphoto/nlgkYa1BCw9Z_zu1k5CTUQ/o.jpg,False,https://www.yelp.com/biz/rubios-coastal-grill-san-diego-14?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,215,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,['delivery'],+16192996502,(619) 299-6502,2426.2999757623575,32.7710843362224,-117.142401719027,2075-A Camino De La Reina,,,San Diego,92108,US,CA,"['2075-A Camino De La Reina', 'San Diego, CA 92108']",$
770,tptN11eE0AAjvZFN042Z0Q,piatti-la-jolla-2,Piatti,https://s3-media1.fl.yelpcdn.com/bphoto/2hRmSRPVyLUZAXVCmRm2Vw/o.jpg,False,https://www.yelp.com/biz/piatti-la-jolla-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1820,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['delivery'],+18584541589,(858) 454-1589,11858.945250760959,32.85403,-117.25601,2182 Avenida De La Playa,,,La Jolla,92037,US,CA,"['2182 Avenida De La Playa', 'La Jolla, CA 92037']",$$
771,ijEonTpC6pu7aUPoyvaerA,the-barn-san-diego-2,The Barn,https://s3-media1.fl.yelpcdn.com/bphoto/ddeQaDe3CXa1XFHCyEdkuQ/o.jpg,False,https://www.yelp.com/biz/the-barn-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,225,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",+16192305714,(619) 230-5714,4390.774930598037,32.7555700512994,-117.132338401943,2850 El Cajon Blvd,Ste 3,,San Diego,92104,US,CA,"['2850 El Cajon Blvd', 'Ste 3', 'San Diego, CA 92104']",$$
772,CAiQxH-joXBrJvp66bLjLA,mi-amigo-mexican-food-and-sea-food-san-diego,Mi Amigo Mexican Food & Sea Food,https://s3-media4.fl.yelpcdn.com/bphoto/5T5vHJvtQ96eMttI_TGH1A/o.jpg,False,https://www.yelp.com/biz/mi-amigo-mexican-food-and-sea-food-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,18,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['pickup', 'delivery']",+16192821899,(619) 282-1899,6814.81166361879,32.74985,-117.0995,4408 University Ave,,,San Diego,92105,US,CA,"['4408 University Ave', 'San Diego, CA 92105']",$
773,T6izI-l6CrOQnuJsDhWfKA,pacifica-del-mar-del-mar,Pacifica Del Mar,https://s3-media4.fl.yelpcdn.com/bphoto/X4rCMvBSo6UvYL4glcyumg/o.jpg,False,https://www.yelp.com/biz/pacifica-del-mar-del-mar?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,990,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],+18587920476,(858) 792-0476,21489.591121700956,32.9600839443142,-117.264596071793,1555 Camino Del Mar,,,Del Mar,92014,US,CA,"['1555 Camino Del Mar', 'Del Mar, CA 92014']",$$$
774,eyOfQa7GeJy4Om03kjWv1A,el-toro-mexican-grill-san-diego-2,El Toro Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/VkEFWQKlnLv-6UkkYt4sMA/o.jpg,False,https://www.yelp.com/biz/el-toro-mexican-grill-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,61,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"['pickup', 'delivery']",+16197736689,(619) 773-6689,15739.461595863026,32.6982059329748,-117.026481181383,470 S Meadwbook Dr,,,San Diego,92114,US,CA,"['470 S Meadwbook Dr', 'San Diego, CA 92114']",$
775,JeaBFjeuwU8cqBOwkOr1VQ,the-amigo-spot-san-diego,The Amigo Spot,https://s3-media1.fl.yelpcdn.com/bphoto/1hrLA9bgLT0nOfGBvGTweg/o.jpg,False,https://www.yelp.com/biz/the-amigo-spot-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,307,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"['pickup', 'delivery']",+16192972231,(619) 297-2231,4049.4774902531226,32.7586983249764,-117.175040390213,1333 Hotel Cir S,,,San Diego,92108,US,CA,"['1333 Hotel Cir S', 'San Diego, CA 92108']",$$
776,OnoSZ8c0zJuGu3tet-6c7Q,nicos-taco-shop-san-diego,Nico's Taco Shop,https://s3-media1.fl.yelpcdn.com/bphoto/hRNJ2PhlOsNaLfy2DXK_WQ/o.jpg,False,https://www.yelp.com/biz/nicos-taco-shop-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,368,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,['delivery'],+18584812628,(858) 481-2628,18014.99109555369,32.9388117355304,-117.231901183541,3860 Valley Centre Dr,,,San Diego,92130,US,CA,"['3860 Valley Centre Dr', 'San Diego, CA 92130']",$
777,RcfjqlxIcYsLQNuPpMm0Gw,the-burrito-factory-poway,The Burrito Factory,https://s3-media3.fl.yelpcdn.com/bphoto/hHyEKhrAvBvNMSP08IN5Kg/o.jpg,False,https://www.yelp.com/biz/the-burrito-factory-poway?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,[],,,18151.847328986285,32.93386,-117.06075,12265 Scripps Poway Pkwy,,,Poway,92064,US,CA,"['12265 Scripps Poway Pkwy', 'Poway, CA 92064']",
778,1EhQF8_goNwGUj3fimfOXA,point-loma-fish-shop-san-diego,Point Loma Fish Shop,https://s3-media4.fl.yelpcdn.com/bphoto/MQ1lDo_P8BaJAJU25Nu-3A/o.jpg,False,https://www.yelp.com/biz/point-loma-fish-shop-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,235,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",4.0,"['pickup', 'delivery']",+16197567778,(619) 756-7778,10555.399061761429,32.7218,-117.23188,1110 Rosecrans St,Ste 100,,San Diego,92106,US,CA,"['1110 Rosecrans St', 'Ste 100', 'San Diego, CA 92106']",$$
779,2m6lMtsRhhqZFPSmfa66fA,mananas-el-cajon-2,Manana's,https://s3-media1.fl.yelpcdn.com/bphoto/_NPBYE-PZAT2Z3UeNLV7nQ/o.jpg,False,https://www.yelp.com/biz/mananas-el-cajon-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,117,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,[],+16195930401,(619) 593-0401,18508.71701718397,32.77854799946562,-116.95660977301328,1255 Avocado Blvd,,,El Cajon,92020,US,CA,"['1255 Avocado Blvd', 'El Cajon, CA 92020']",$
780,6wbeVy-Wy4ng4FrZJsZm2Q,mi-rancho-taco-shop-numero-uno-san-diego,Mi Rancho Taco Shop Numero Uno,https://s3-media2.fl.yelpcdn.com/bphoto/3Ek_jBDe3k125Vshpw98tw/o.jpg,False,https://www.yelp.com/biz/mi-rancho-taco-shop-numero-uno-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,90,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",+16192314850,(619) 231-4850,11139.938481044674,32.69316,-117.12585,3170 Main St,,,San Diego,92113,US,CA,"['3170 Main St', 'San Diego, CA 92113']",$
781,kirGSuJGJllRfy5YrgUi2A,nandos-taco-shop-lemon-grove,Nando's Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/prCZz280X6AIogKIKvJt2g/o.jpg,False,https://www.yelp.com/biz/nandos-taco-shop-lemon-grove?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,182,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",+16193370993,(619) 337-0993,13157.241469182294,32.74268,-117.02538,8025 Broadway,,,Lemon Grove,91945,US,CA,"['8025 Broadway', 'Lemon Grove, CA 91945']",$
782,wcB4iAky-48vw7UmI2fuhg,lichas-cocina-national-city,Licha's Cocina,https://s3-media1.fl.yelpcdn.com/bphoto/DZlaCzHkP306Q2nT4ErRsg/o.jpg,False,https://www.yelp.com/biz/lichas-cocina-national-city?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,[],+16193361644,(619) 336-1644,14683.608144364396,32.6636422,-117.1114523,1930 Cleveland Ave,,,National City,91950,US,CA,"['1930 Cleveland Ave', 'National City, CA 91950']",
783,PP9PoXuYkGOphDb_ALtHdA,las-morelianas-carnitas-estilo-san-diego-2,Las Morelianas Carnitas Estilo,https://s3-media3.fl.yelpcdn.com/bphoto/_1TKH5Uvr7XiLbvFoZ1mkA/o.jpg,False,https://www.yelp.com/biz/las-morelianas-carnitas-estilo-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,54,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,[],+16195212891,(619) 521-2891,5864.523261164158,32.7494812011719,-117.114555358887,3645 University Ave,,,San Diego,92104,US,CA,"['3645 University Ave', 'San Diego, CA 92104']",$
784,jbLW9PBcHDhl72-Ty60GjQ,gracielas-taco-shop-bonita-2,Graciela's Taco Shop,https://s3-media3.fl.yelpcdn.com/bphoto/8kvYaaOoav0N91o0NASMCw/o.jpg,False,https://www.yelp.com/biz/gracielas-taco-shop-bonita-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,132,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16192678144,(619) 267-8144,18292.319028917176,32.6695753514458,-117.021588138069,5047 Central Ave,Ste A,,Bonita,91902,US,CA,"['5047 Central Ave', 'Ste A', 'Bonita, CA 91902']",$
785,wrKg8zhFHW7M7LFvbGF-0w,the-grass-skirt-san-diego,The Grass Skirt,https://s3-media4.fl.yelpcdn.com/bphoto/wLo2XtEN8EciMalGuY1erg/o.jpg,False,https://www.yelp.com/biz/the-grass-skirt-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,784,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,['delivery'],+18584125237,(858) 412-5237,9258.993843066824,32.7955408349158,-117.252960837216,910 Grand Ave,,,San Diego,92109,US,CA,"['910 Grand Ave', 'San Diego, CA 92109']",$$
786,PIprEw9qFu3CwuHpMIgnCw,taco-taco-poway-poway,Taco Taco Poway,https://s3-media3.fl.yelpcdn.com/bphoto/qM6eiB5RvrqRFDEDG3U1Cw/o.jpg,False,https://www.yelp.com/biz/taco-taco-poway-poway?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,489,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+18584866992,(858) 486-6992,21580.692003872406,32.95965,-117.04,13429 Community Rd,,,Poway,92064,US,CA,"['13429 Community Rd', 'Poway, CA 92064']",$
787,UnMdCOsWkTqcKQOARPsJzA,big-kitchen-cafe-san-diego,Big Kitchen Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/y3bfiJYqzBd7xkuxspHlcA/o.jpg,False,https://www.yelp.com/biz/big-kitchen-cafe-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,734,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],+16192345789,(619) 234-5789,7488.710543865306,32.72636,-117.12988,3003 Grape St,,,San Diego,92102,US,CA,"['3003 Grape St', 'San Diego, CA 92102']",$$
788,ArOZ2eRd6sZQK12VkmuYhg,tacos-la-chorreada-san-diego-2,Tacos La Chorreada,https://s3-media4.fl.yelpcdn.com/bphoto/CiFKEE_0oHijU0GSi_88Ww/o.jpg,False,https://www.yelp.com/biz/tacos-la-chorreada-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,[],+16192831345,(619) 283-1345,8599.912465995518,32.74825,-117.077194,5498 University Ave,,,San Diego,92105,US,CA,"['5498 University Ave', 'San Diego, CA 92105']",
789,nRGeqzFYKah-y47vB_TJXA,seasurf-fish-co-del-mar,Seasurf Fish Co,https://s3-media3.fl.yelpcdn.com/bphoto/dzm5bb6oju0vqWyzB8utFA/o.jpg,False,https://www.yelp.com/biz/seasurf-fish-co-del-mar?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,640,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",+18582807100,(858) 280-7100,19765.208522874713,32.950635,-117.246117,2650 Del Mar Heights Rd,,,Del Mar,92014,US,CA,"['2650 Del Mar Heights Rd', 'Del Mar, CA 92014']",$$
790,N7N8HzACoJ9m0AC370Qj6g,rubio-s-test-kitchen-carlsbad,Rubio’s Test Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/y_XDHWcT2rrUo9teVVIKiw/o.jpg,False,https://www.yelp.com/biz/rubio-s-test-kitchen-carlsbad?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,[],+18003544199,(800) 354-4199,40089.741092269905,33.1349759755273,-117.281174206266,2200 Faraday Ave,Ste 250,,Carlsbad,92008,US,CA,"['2200 Faraday Ave', 'Ste 250', 'Carlsbad, CA 92008']",
791,Bdewg_nGDm1wP8ibr6rAtQ,jaquin-mexican-grill-san-diego,Jaquin Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/e2GTTyyu6pRz-YU_LXHxbA/o.jpg,False,https://www.yelp.com/biz/jaquin-mexican-grill-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,91,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,['delivery'],+16192646193,(619) 264-6193,11518.531790847092,32.70501,-117.08466,5102 1/2 Imperial Ave,,,San Diego,92114,US,CA,"['5102 1/2 Imperial Ave', 'San Diego, CA 92114']",$
792,FdHz1bC9qq52NRGKW_syug,d-sotos-mexican-food-san-diego-8,D’Sotos Mexican Food,https://s3-media4.fl.yelpcdn.com/bphoto/2opCszBiSfcf-BfX2FsczA/o.jpg,False,https://www.yelp.com/biz/d-sotos-mexican-food-san-diego-8?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16192305561,(619) 230-5561,6337.426683555165,32.75035961260411,-117.1060464066239,4126 University Ave,,,San Diego,92105,US,CA,"['4126 University Ave', 'San Diego, CA 92105']",
793,zG4YaA-_ggEea9lhy8yJkA,sawaya-brothers-tortilleria-san-diego,Sawaya Brothers Tortilleria,https://s3-media3.fl.yelpcdn.com/bphoto/azBKK4rjgkShOLMdvGjTmg/o.jpg,False,https://www.yelp.com/biz/sawaya-brothers-tortilleria-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,10,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],+16192640186,(619) 264-0186,11208.100686080668,32.69573,-117.11297,3777 National Ave,,,San Diego,92113,US,CA,"['3777 National Ave', 'San Diego, CA 92113']",
794,_2VuiQVn43F08MxXew9Jwg,taco-fiesta-san-diego-2,Taco Fiesta,https://s3-media2.fl.yelpcdn.com/bphoto/h8cwNLemFZi0vTAEcPUrcg/o.jpg,False,https://www.yelp.com/biz/taco-fiesta-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,162,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",+16192235211,(619) 223-5211,7723.226807647878,32.75339,-117.22375,4111 W Point Loma Blvd,,,San Diego,92110,US,CA,"['4111 W Point Loma Blvd', 'San Diego, CA 92110']",$
795,l9WV0SxFez0BTga8RHj6lw,super-sergios-national-city,Super Sergio's,https://s3-media3.fl.yelpcdn.com/bphoto/uR0NhQdO6VY0V3NDKZOmjQ/o.jpg,False,https://www.yelp.com/biz/super-sergios-national-city?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,469,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,['delivery'],+16194742553,(619) 474-2553,15807.245490717161,32.6614899,-117.0826203,1631 Sweetwater Rd,,,National City,91950,US,CA,"['1631 Sweetwater Rd', 'National City, CA 91950']",$
